sample_id,source_id,has_band_A_spectrum,has_band_B_spectrum,sampling_strategy,sampling_depth_cm,geo_zone_macro,geo_zone_micro,geo_zone_meso,land_cover_type,biome,parent_rock_type,property_particle_coarse,property_particle_fine,property_organic_content,property_acidity_index,cation_Ca,cation_Mg,cation_Na,cation_exchange_capacity,latitude,longitude,spectral_band_A_PC_1,spectral_band_A_PC_2,spectral_band_A_PC_3,spectral_band_A_PC_4,spectral_band_A_PC_5,spectral_band_A_PC_6,spectral_band_A_PC_7,spectral_band_A_PC_8,spectral_band_A_PC_9,spectral_band_A_PC_10,spectral_band_A_PC_11,spectral_band_A_PC_12,spectral_band_A_PC_13,spectral_band_A_PC_14,spectral_band_A_PC_15,spectral_band_B_PC_1,spectral_band_B_PC_2,spectral_band_B_PC_3,spectral_band_B_PC_4,spectral_band_B_PC_5,spectral_band_B_PC_6,spectral_band_B_PC_7,spectral_band_B_PC_8,spectral_band_B_PC_9,spectral_band_B_PC_10,spectral_band_B_PC_11,spectral_band_B_PC_12,spectral_band_B_PC_13,spectral_band_B_PC_14,spectral_band_B_PC_15
train_02565,Source_16,YES,NO,Unknown,0-20,NE,Loc_019,State_12,Unknown,Unknown,Unknown,2613.8028799999997,201.06176,32.1340758,,15.70795,3.7699079999999996,0.5969021,22.7765275,,,8.797075548663262,0.4644220734458721,-0.10482639284678075,0.5591574749503497,-0.4223533150660109,-0.25858883544029415,-0.019416296457320806,-0.2444215100860937,0.16874753792351133,0.049361710310094446,0.09170236688786346,0.06715051878877001,-0.01686609512826883,0.033786892745642415,0.013289720066439378,,,,,,,,,,,,,,,
train_02566,Source_02,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,2701.7673999999997,251.3272,14.562270000000002,,56.54862,18.849539999999998,,128.80518999999998,,,2.7011066868823392,1.4391590974741033,0.5147106829946394,0.16517425434052743,0.056120105245424406,-0.18662362279905048,-0.027291071831933227,-0.0010619076955799417,0.06742555344301732,-0.029764370162470515,0.058812726870812446,-0.049527425408967325,0.022567947918662387,0.01334393642719733,0.020478353357069923,,,,,,,,,,,,,,,
train_02567,Source_01,YES,NO,Auger,0-20,MW,Unknown,State_02,Areas of Ecological Tension,Cerrado,Igneous Rock,2387.294241,548.8357729999999,21.196193,,47.12385,20.734493999999998,,141.057391,,,-3.291237835821531,0.560212661172051,0.5175185726768043,-0.020520034520134185,0.05716228533197842,0.017579951897985866,0.029361073567712323,0.031311283298115916,0.02442266424485347,0.0006888062324325393,0.03936902849774069,-0.028515490910872045,-0.015172056546063243,-0.011578657717536267,0.007321990831600372,,,,,,,,,,,,,,,
train_02568,Source_01,YES,NO,Auger,0-20,MW,Unknown,State_04,Unknown,Unknown,Unknown,2701.7673999999997,376.9908,15.856694000000003,,13.508837,11.938042,,85.137089,,,3.1414002953669447,0.33542043504630836,-0.5424587376295494,-0.12193411066729709,0.18335278166804977,0.21905324757804912,-0.12321507667249262,-0.09943799355545113,0.025612627475613735,-0.011121284409176303,-0.003954989480763284,0.0017478097564027325,0.03078553056217035,0.008700842468110846,0.0037184221574322017,,,,,,,,,,,,,,,
train_02569,Source_01,YES,NO,Auger,0-20,MW,Unknown,State_02,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,691.1498,1916.3699,45.30484,16.022108999999997,94.2477,50.26544,,283.68557699999997,,,-7.189137401884046,-0.18557553199304336,0.05983306607403637,0.020641303004363513,-0.08686500278130647,0.029613250137263514,-0.004488700735716058,0.08432454542286456,0.17041893460295887,0.18637894729061483,-0.0285160736338766,0.002392443597231446,0.10827872463716454,-0.13807452452274327,0.053488095148357444,,,,,,,,,,,,,,,
train_02570,Source_02,YES,NO,Auger,0-20,SE,Unknown,State_05,Savannah,Cerrado,Igneous Rock,188.4954,2701.7673999999997,45.30484,16.336268,75.39815999999999,37.699079999999995,,235.93340899999998,,,-2.774287739683663,-1.026387849586099,-0.41635751851109226,-0.16600621121514367,0.2493720760441818,0.007089847711598162,0.10895859183821618,-0.060824340581476885,0.10752353265293982,-0.011272323005648973,0.00010394106956116873,0.10603251475037606,0.01903800246342456,0.015830953334355226,0.007837428911568725,,,,,,,,,,,,,,,
train_02571,Source_07,YES,NO,Auger,0-20,S,Loc_003,State_08,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,1847.2549199999999,524.64553,52.32709020000001,,148.283048,23.876084,,349.973126,,,-5.031560355905414,-0.14578424274191976,-0.10193884663238663,-0.06478441791252973,-0.2919125946471346,-0.06023309473243165,-0.025360615795321232,-0.025736950744272655,-0.05992793594674984,-0.009769100961465521,-0.0322036275207023,-0.002196531350131222,-0.002040267083502919,0.0029937302955647055,-0.008312430227372613,,,,,,,,,,,,,,,
train_02572,Source_08,YES,NO,Auger,0-20,N,Unknown,State_09,Dense Ombrophylous Forest,Amazonia,Igneous Rock,1884.954,942.477,47.893688000000004,,46.181372999999994,14.765473,,60.946845999999994,,,6.763657686342244,-1.2548930991501923,-0.7294771740216447,0.30068215751851585,-0.2564895483894344,0.0056997437249949835,0.1547672892257489,0.03804789225181251,-0.00793924835881719,-0.0013051517812810542,0.03468691458403558,0.025839358427741765,-0.0729075149150567,-0.0372070865838768,0.01256256589962661,,,,,,,,,,,,,,,
train_02573,Source_08,YES,NO,Auger,0-20,N,Unknown,State_09,Dense Ombrophylous Forest,Amazonia,Igneous Rock,2199.113,502.6544,42.554189,,39.898193,12.56636,,52.464552999999995,,,9.289573072211,-0.4461096057332009,0.5560620266235919,0.38860710438143026,-0.4183847041363684,0.155813029207233,0.04586167974216677,0.02816169884888462,0.046056426526168516,0.030623494006716167,-0.06036069845708229,-0.014960349634481966,-0.0689109891246365,0.02618381392292051,0.006978668447827346,,,,,,,,,,,,,,,
train_02574,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,2126.85643,760.26478,21.681602,,69.429139,38.013239,,151.73879699999998,-28.340833,-48.82,4.101292257131296,-0.24554181866981672,0.4256861025459906,-0.21907380838701163,0.26115221050263115,0.11066894283807564,0.12722544470716562,0.1626344377814227,0.3402458835207438,0.22896971147581757,-0.07809315864667299,0.06865798604880628,0.07524866155658441,-0.06740143431157708,0.049845441291025236,,,,,,,,,,,,,,,
train_02575,Source_05,YES,YES,Profile,0-20,SE,Unknown,State_05,Savannah,Cerrado,Igneous Rock,722.5657,2042.0335,17.79833,,9.424769999999999,3.14159,,76.340637,,,8.26320971197165,-2.508934186294402,-1.0530910686691148,-0.7021774054807371,0.5081035386273421,-0.1424929459172085,-0.32293778168699944,0.2104848858579925,0.19616045498643053,-0.021854273648347734,0.05353136814061918,0.042033085692268664,-0.02450646467608909,0.003656444782797924,0.001965969572044612,0.05627721744900362,0.06656612535800922,-0.08377559487578326,0.047325615503896225,-0.06649261447383395,0.0079572433535331,-0.004596309772654124,-0.03334122955453297,-0.014292781417537849,0.0003714625861146866,-0.005723804617376195,0.00034692275873052377,0.000996051977122301,0.0012064221836997355,0.0022890762266727913
train_02576,Source_01,YES,NO,Auger,0-20,MW,Unknown,State_02,Areas of Ecological Tension,Cerrado,Igneous Rock,2313.466876,627.3755229999999,27.182904000000004,,49.951281,29.530946,,162.73436199999998,,,-5.444859575405677,0.4401777477335517,0.07526956944167884,0.021601872283816208,-0.06033101074167906,0.03937423972350664,0.001745077879016469,0.06597751786148817,-0.017134785983067825,-0.04564243074579493,0.0022543070731243582,-0.008888112440246896,-0.014888749638770148,-0.011352472153521139,0.004493577950349043,,,,,,,,,,,,,,,
train_02577,Source_07,YES,NO,Auger,0-20,S,Loc_005,State_08,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,534.0703,1350.8836999999999,59.980372100000004,,,,,,,,-4.450722030836741,-0.09317505164642602,0.07146466322325254,-0.09955166661592156,-0.08252200499243764,-0.06911457842689867,-0.02825477157764601,-0.05672057372521374,-0.08241497604840733,0.012113492391843434,-0.025678108949656348,0.003474777515060083,-0.0009733833519176559,0.001680466612550805,0.006301995682711139,,,,,,,,,,,,,,,
train_02578,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,2701.7673999999997,376.9908,29.124540000000003,13.194678,69.11498,37.699079999999995,,184.411333,,,2.922985592815996,1.2793664492749357,0.23953076875726287,-0.2629554971632834,0.09719184110227047,0.04507803620762448,0.006790370198597947,0.05994848832514307,-0.03404421095873494,0.014642083851651392,0.03678860403727173,-0.03094879464603383,0.059095582256993115,0.031171310631499527,-0.00932355860194815,,,,,,,,,,,,,,,
train_02579,Source_02,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,219.91129999999998,2450.4402,29.124540000000003,13.822996,50.26544,31.4159,,236.247568,,,-6.12134517988073,-0.27984560021812765,0.46164806786406426,-0.1376681948434026,0.0662985387312406,-0.022698192982063676,-0.03257279911706999,0.0010177738937810848,0.009763354407294676,0.01014348426848006,0.04481013376319255,0.035787777221774356,-0.008475082176136515,0.01229047710155816,0.0009584978474894539,,,,,,,,,,,,,,,
train_02580,Source_11,YES,NO,Unknown,0-20,MW,Loc_006,State_02,Unknown,Unknown,Unknown,2600.045755916643,417.400768064088,30.74257,15.70795,31.4159,40.840669999999996,,129.74766699999998,,,-1.3803368670381075,0.8413148048356489,0.014310865339233234,0.039297046307548114,0.17577432003578505,-0.013522222635085424,0.11484715372698899,0.02502920706999756,0.060830742803745036,-0.0027980820266255537,-0.04244726766914463,-0.015982167705913427,-0.036753798210857065,-0.007102279621463225,0.022534654219084214,,,,,,,,,,,,,,,
train_02581,Source_06,YES,NO,Auger,0-20,SE,Loc_002,State_05,Seasonal Semideciduous Forest,Mata Atlantica,Metamorphic Rock,1727.8745,1036.7247,72.81135,,53.40703,34.55749,,87.96452,,,3.6945860150544507,-2.2305813394293668,-0.8924633402393078,-0.452453159986683,-0.12049134964253654,0.1661283906218348,-0.27227234370296394,-0.04145329790483823,-0.011473012153076735,0.013179113903421233,0.000697709144645375,-0.08860559396340835,-0.08549631710328018,0.022007660910884595,0.0463082507666975,,,,,,,,,,,,,,,
train_02582,Source_01,YES,NO,Auger,0-20,MW,Unknown,State_02,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,314.159,2419.0243,53.39499,13.822996,56.54862,31.4159,,329.86695,-28.04671197,-54.41082459,-9.251238680951213,-0.31159325382529873,0.13446339677010855,0.01402640237638028,-0.07825881431062597,-0.003514573329633564,0.011137217579820197,-0.040837721674113855,-0.043291071148706686,0.036761632050610185,0.03568780808339187,0.003265956906760185,-0.0014545890587245398,-0.0011015978209924784,-0.02618212693045865,,,,,,,,,,,,,,,
train_02583,Source_02,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,2733.1832999999997,273.31833,11.32621,,75.39815999999999,21.99113,,161.16356699999997,,,2.6364543182625524,0.05236341357603201,-0.15970183992142997,-0.10190350989838129,-0.06542897650298433,-0.09425713177742805,0.18482472152680293,-0.03850784761902394,-0.10713834768692167,-0.04718606545059138,-0.04606045095247833,-0.014502916970557566,0.04194835078557049,0.031325909277876,0.014833364106847342,,,,,,,,,,,,,,,
train_02584,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,2428.44907,446.10578,25.726677000000002,,84.508771,24.504402,,145.455617,,,1.6948901128851728,1.0355843667511357,-0.23561590918373995,-0.16108109811386867,0.005270592114928613,0.05247744300590388,0.04813422604079679,0.07073719922809005,-0.06755860335385931,-0.05477954817565262,-0.03341157541790444,0.007080816404888929,0.023997830429394774,-0.021049682908403554,0.01457315895729452,,,,,,,,,,,,,,,
train_02585,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,2466.14815,345.5749,22.65242,,30.159263999999997,19.477858,,100.845039,,,7.183057254194531,0.32713732910479504,0.6280056343326419,-0.47908846512154496,0.023660397358395015,-0.03184938715493851,0.1547212270565243,-0.12205926973936672,-0.03488925860776775,0.10293515369734937,-0.03294274303346059,-0.05444387613358704,-0.05320912176369426,0.015450571012265395,0.003281551564347058,,,,,,,,,,,,,,,
train_02586,Source_02,YES,NO,Auger,0-20,SE,Unknown,State_05,Savannah,Cerrado,Igneous Rock,879.6451999999999,2199.113,71.19332,14.765473,103.67246999999999,34.55749,,385.473093,-27.12533,-52.793337,0.07427743878471553,-0.4407655837250938,-1.5402634116522145,0.2334157577909188,-0.08485552346901683,0.24247631171176523,-0.04192896592489154,-0.08013149883274114,0.011003687486490575,-0.033298843919421554,0.03099269056871089,0.030322918742116546,0.029613113952539488,-0.015759438444561836,-0.013970712170205372,,,,,,,,,,,,,,,
train_02587,Source_07,YES,NO,Auger,0-20,S,Loc_005,State_08,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,408.4067,1570.7949999999998,79.2187488,,,,,,,,-7.125748808286605,-0.08995974445027825,0.002508358426362077,-0.03608237072933226,-0.11101617932979416,-0.010935618458194834,-0.009040804598425434,-0.005910111979975809,-0.04903612782061866,-0.008767851809242385,0.0022409343147512316,0.014093595432504241,-0.01307315947486291,-0.0030886204968374256,0.002006164520574039,,,,,,,,,,,,,,,
train_02588,Source_02,YES,NO,Auger,0-20,MW,Unknown,State_02,Areas of Ecological Tension,Cerrado,Sedimentary Rock,1759.2903999999999,926.76905,29.124540000000003,,69.11498,31.4159,,154.566228,,,-4.710055290530485,0.3807699052639843,0.02712131033028863,0.05009923175051767,0.17097169820415684,-0.08244863221506178,0.10169027156974177,0.04777732352858453,0.028681585215656606,-0.032175584380858345,-0.04253181004553125,0.01566466784790458,-0.00962553769008153,0.020230117308876416,0.01918444921004914,,,,,,,,,,,,,,,
train_02589,Source_04,YES,NO,Auger,0-20,S,Loc_001,State_06,Unknown,Unknown,Unknown,,,59.49496310000001,,,,,,,,4.410863948759901,-0.0831935083862154,0.6065166792844296,-0.10272593536251577,-0.3580924672742962,0.014330887779936198,-0.04573328474700969,-0.07558597381746479,-0.06913323414430646,0.021098677480399362,0.0053188812057495365,0.030485425261820628,0.03613651478321141,0.019146474967804476,-0.02820666081507643,,,,,,,,,,,,,,,
train_02590,Source_14,YES,NO,Profile,0-20,S,Loc_008,State_03,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,49.008804,2286.5748656,29.059818800000002,,1.8849539999999998,0.628318,,24.190243,,,-7.56439080025705,-0.9709914822973813,0.5035394680739421,-0.0890774204183489,-0.08380753439885674,-0.002856743759499335,-0.040190410753601004,-0.017177833789767786,-0.06747438693880678,0.0037509279069826563,-0.009557462968685444,0.02235101037464368,-0.010735657569606729,-0.006488849713111416,-0.0021442535275276804,,,,,,,,,,,,,,,
train_02591,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,2667.20991,370.70761999999996,20.387178,,40.212352,28.27431,,120.32289699999998,-26.412778,-49.072778,5.23034918622814,-0.10041701669132255,1.0650428724810335,0.06875916723836453,0.14336260935327685,-0.19756984032918604,0.03342440565907505,-0.05468865776448993,0.040103502463020815,0.050101358266647265,-0.023880997894064705,-0.05264127664529185,-0.03579308629486768,-0.0037096724188516376,0.008694173283898902,,,,,,,,,,,,,,,
train_02592,Source_01,YES,NO,Auger,0-20,MW,Unknown,State_02,Savannah,Cerrado,Igneous Rock,785.3974999999999,1947.7857999999999,45.30484,14.765473,113.09724,12.56636,,280.85814600000003,,,-7.562272404944308,-0.24335255705387476,0.16986214398208063,-0.09448408542311186,-0.012920478363825746,0.009667732890067738,-0.016269703227884836,-0.0089472854506384,0.005872698696216289,0.016248885258325848,0.038478444956125596,0.019498752906848146,0.0017864571716396467,-0.0012527449475265092,-0.0036259533863528225,,,,,,,,,,,,,,,
train_02593,Source_01,YES,NO,Auger,0-20,MW,Unknown,State_04,Unknown,Unknown,Unknown,2905.97075,210.48653,27.506510000000002,,78.53975,21.99113,,151.42463800000002,-21.145,-43.776944,6.641227651524724,2.712495558559046,-0.7327466937079432,0.46465067040394253,0.11195258806785102,-0.07128182166829866,-0.10244362766768599,-0.02803512187682818,0.06625694116673639,0.022270604042738694,0.09664123549445215,-0.01110423508278081,0.001955770077389527,0.014588026367508911,-0.009227574184621935,,,,,,,,,,,,,,,
train_02594,Source_07,YES,NO,Auger,0-20,S,Loc_003,State_08,Seasonal Deciduous Forest,Mata Atlantica,Sedimentary Rock,2324.7765999999997,480.66326999999995,23.9306637,,17.278745,8.482293,,358.45541899999995,,,5.003592198529266,-0.09431047399502586,0.5619089620316774,0.09048165465351729,-0.5436704040767177,0.01938833275180979,-0.062156069851963265,-0.04867284155681385,0.013059542978832809,-0.027388404986348213,-0.08509883163946799,0.025263519211025043,-0.007734792660246833,0.020591054579832277,0.06260128684351024,,,,,,,,,,,,,,,
train_02595,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,2541.5463099999997,458.67213999999996,17.636527,,31.101741,34.243331,,111.21228599999999,-4.285,-47.505,0.8079596415480605,-0.16779864399270056,0.616933986720518,-0.3755986717093003,0.16154323316602595,0.025378596769601358,0.08129654878035576,-0.03781627670506951,-0.005456908641587039,0.03796868522839358,-0.005404867544998619,0.031015241709180123,-0.006322511676865311,0.019352696506973358,0.01278607413582397,,,,,,,,,,,,,,,
train_02596,Source_02,YES,NO,Auger,0-20,MW,Unknown,State_02,Areas of Pioneering Formation,Mata Atlantica,Igneous Rock,2576.1038,376.9908,19.41636,12.56636,3.14159,3.14159,,105.557424,,,2.101844585513114,1.4472133917679408,-0.25228655417109236,-0.004090528155423324,0.20968565754185645,0.08838207350528848,0.00723823622618169,0.15320151555708575,-0.014957152556692499,-0.044812021928947676,0.004546561864328182,-0.01397146761280284,-0.01062467332398457,-0.012816648136971864,0.013662230404906916,,,,,,,,,,,,,,,
train_02597,Source_02,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,2638.9356,439.82259999999997,16.180300000000003,14.451313999999998,18.849539999999998,3.14159,,98.64592599999999,,,-0.09007878462684227,0.6190811090491093,0.3121715914096023,-0.15565766023887945,0.12772498110219987,-0.015082627874340943,0.01712693772839517,0.018789454989591354,-0.00030177176535248586,0.018053687676743577,0.05704784971226829,0.03402589852677292,-0.006105284062886402,-0.007555844268074677,0.018263063580397854,,,,,,,,,,,,,,,
train_02598,Source_01,YES,NO,Auger,0-20,MW,Unknown,State_02,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,596.9021,2010.6176,40.45075,15.079631999999998,56.54862,18.849539999999998,,233.105978,-26.335833,-49.905833,-7.710033430998204,-0.15509237252344993,0.1364729043827072,-0.053008748478053466,-0.007099304756188353,-0.006429022871276907,-0.013955464731080721,-0.026161738450342326,0.00708847615027385,0.03423879813325978,0.025717102208580964,0.011418724494825188,-0.004761515387658234,-0.004751704829441339,0.00017246922733380515,,,,,,,,,,,,,,,
train_02599,Source_07,YES,NO,Auger,0-20,S,Loc_003,State_08,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,1928.93626,502.6544,81.548712,,198.548488,55.606142999999996,,403.06599700000004,,,-3.9977236969068892,0.19383227705973616,0.000984648038864971,0.04504880074777879,-0.43934892699095507,0.10852503025917759,-0.05341483301676658,0.07021088749503587,-0.06576301869672357,-0.05031306590844082,-0.035936528446964114,-0.011538753225659993,0.0236756536042035,-0.0018898844332634508,-0.012093482536840238,,,,,,,,,,,,,,,
train_02600,Source_14,YES,NO,Profile,0-20,S,Loc_008,State_03,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,73.199047,2216.3289132,5.382646466666667,,0.628318,0.314159,,16.336268,,,-6.659361227438132,-1.1848838279808376,0.5986413162459245,-0.11649433789481976,-0.046281741047496223,-0.02322284764876647,-0.08755192043361144,0.017609193718182727,-0.0578707502567792,-0.020616784243733883,-0.027722858097568383,0.0353049694846305,0.007233199851203161,-0.009995039286920814,0.004295004688582752,,,,,,,,,,,,,,,
